,MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
6074,PAPRP,X5,2018,4874,Federal Offshore - Pacific,,,
6075,TEPRB,X5,2018,27811,Federal Offshore - Pacific,,,
6076,BDFDB,AK,2019,0,Alaska,34.25944031,32,13734021
6077,BDPRP,AK,2019,0,Alaska,34.25944031,32,13734021
6078,BFFDB,AK,2019,0,Alaska,34.25944031,32,13734021
6079,BFPRP,AK,2019,0,Alaska,34.25944031,32,13734021
6080,CLPRB,AK,2019,14867,Alaska,34.25944031,32,13734021
6081,CLPRK,AK,2019,15.252,Alaska,34.25944031,32,13734021
6082,CLPRP,AK,2019,975,Alaska,34.25944031,32,13734021
6083,COPRK,AK,2019,5.698,Alaska,34.25944031,32,13734021
6084,EMFDB,AK,2019,0,Alaska,34.25944031,32,13734021
6085,ENPRP,AK,2019,0,Alaska,34.25944031,32,13734021
6086,GETCB,AK,2019,186,Alaska,34.25944031,32,13734021
6087,HYTCB,AK,2019,14456,Alaska,34.25944031,32,13734021
6088,NCPRB,AK,2019,15951,Alaska,34.25944031,32,13734021
6089,NGMPB,AK,2019,364363,Alaska,34.25944031,32,13734021
6090,NGMPK,AK,2019,1.106,Alaska,34.25944031,32,13734021
6091,NGMPP,AK,2019,329361,Alaska,34.25944031,32,13734021
6092,NUETB,AK,2019,0,Alaska,34.25944031,32,13734021
6093,PAPRB,AK,2019,968358,Alaska,34.25944031,32,13734021
6094,PAPRP,AK,2019,169947,Alaska,34.25944031,32,13734021
6095,REPRB,AK,2019,22754,Alaska,34.25944031,32,13734021
6096,SOTCB,AK,2019,40,Alaska,34.25944031,32,13734021
6097,TEPRB,AK,2019,1370342,Alaska,34.25944031,32,13734021
6098,TETCB,AK,2019,605689,Alaska,34.25944031,32,13734021
6099,WDEXB,AK,2019,0,Alaska,34.25944031,32,13734021
6100,WDPRB,AK,2019,6418,Alaska,34.25944031,32,13734021
6101,WDTCB,AK,2019,6418,Alaska,34.25944031,32,13734021
6102,WSTCB,AK,2019,386,Alaska,34.25944031,32,13734021
6103,WWPRB,AK,2019,6803,Alaska,34.25944031,32,13734021
6104,WYTCB,AK,2019,1270,Alaska,34.25944031,32,13734021
6105,BDFDB,AL,2019,1494,Alabama,106.2507516,54,840218
6106,BDPRP,AL,2019,275,Alabama,106.2507516,54,840218
6107,BFFDB,AL,2019,1494,Alabama,106.2507516,54,840218
6108,BFPRP,AL,2019,275,Alabama,106.2507516,54,840218
6109,CLPRB,AL,2019,350506,Alabama,106.2507516,54,840218
6110,CLPRK,AL,2019,24.816,Alabama,106.2507516,54,840218
6111,CLPRP,AL,2019,14124,Alabama,106.2507516,54,840218
6112,COPRK,AL,2019,5.698,Alabama,106.2507516,54,840218
6113,EMFDB,AL,2019,0,Alabama,106.2507516,54,840218
6114,ENPRP,AL,2019,0,Alabama,106.2507516,54,840218
6115,GETCB,AL,2019,141,Alabama,106.2507516,54,840218
6116,HYTCB,AL,2019,101563,Alabama,106.2507516,54,840218
6117,NCPRB,AL,2019,105332,Alabama,106.2507516,54,840218
6118,NGMPB,AL,2019,138425,Alabama,106.2507516,54,840218
6119,NGMPK,AL,2019,1.064,Alabama,106.2507516,54,840218
6120,NGMPP,AL,2019,130069,Alabama,106.2507516,54,840218
6121,NUETB,AL,2019,455865,Alabama,106.2507516,54,840218
6122,PAPRB,AL,2019,27687,Alabama,106.2507516,54,840218
6123,PAPRP,AL,2019,4859,Alabama,106.2507516,54,840218
6124,REPRB,AL,2019,278142,Alabama,106.2507516,54,840218
6125,SOTCB,AL,2019,3628,Alabama,106.2507516,54,840218
6126,TEPRB,AL,2019,1250624,Alabama,106.2507516,54,840218
6127,TETCB,AL,2019,1926332,Alabama,106.2507516,54,840218
6128,WDEXB,AL,2019,5308,Alabama,106.2507516,54,840218
6129,WDPRB,AL,2019,169739,Alabama,106.2507516,54,840218
6130,WDTCB,AL,2019,164431,Alabama,106.2507516,54,840218
6131,WSTCB,AL,2019,1577,Alabama,106.2507516,54,840218
6132,WWPRB,AL,2019,171316,Alabama,106.2507516,54,840218
6133,WYTCB,AL,2019,0,Alabama,106.2507516,54,840218
6134,BDFDB,AR,2019,8589,Arkansas,65.07220242,302,60034678
6135,BDPRP,AR,2019,1581,Arkansas,65.07220242,302,60034678
6136,BFFDB,AR,2019,8589,Arkansas,65.07220242,302,60034678
6137,BFPRP,AR,2019,1581,Arkansas,65.07220242,302,60034678
6138,CLPRB,AR,2019,0,Arkansas,65.07220242,302,60034678
6139,CLPRK,AR,2019,0,Arkansas,65.07220242,302,60034678
6140,CLPRP,AR,2019,0,Arkansas,65.07220242,302,60034678
6141,COPRK,AR,2019,5.698,Arkansas,65.07220242,302,60034678
6142,EMFDB,AR,2019,0,Arkansas,65.07220242,302,60034678
6143,ENPRP,AR,2019,0,Arkansas,65.07220242,302,60034678
6144,GETCB,AR,2019,808,Arkansas,65.07220242,302,60034678
6145,HYTCB,AR,2019,36819,Arkansas,65.07220242,302,60034678
6146,NCPRB,AR,2019,39884,Arkansas,65.07220242,302,60034678
6147,NGMPB,AR,2019,534585,Arkansas,65.07220242,302,60034678
6148,NGMPK,AR,2019,1.019,Arkansas,65.07220242,302,60034678
6149,NGMPP,AR,2019,524757,Arkansas,65.07220242,302,60034678
6150,NUETB,AR,2019,141750,Arkansas,65.07220242,302,60034678
6151,PAPRB,AR,2019,27538,Arkansas,65.07220242,302,60034678
6152,PAPRP,AR,2019,4833,Arkansas,65.07220242,302,60034678
6153,REPRB,AR,2019,133513,Arkansas,65.07220242,302,60034678
6154,SOTCB,AR,2019,2256,Arkansas,65.07220242,302,60034678
6155,TEPRB,AR,2019,837386,Arkansas,65.07220242,302,60034678
6156,TETCB,AR,2019,1096477,Arkansas,65.07220242,302,60034678
6157,WDEXB,AR,2019,8833,Arkansas,65.07220242,302,60034678
6158,WDPRB,AR,2019,81001,Arkansas,65.07220242,302,60034678
6159,WDTCB,AR,2019,72168,Arkansas,65.07220242,302,60034678
6160,WSTCB,AR,2019,4040,Arkansas,65.07220242,302,60034678
6161,WWPRB,AR,2019,85041,Arkansas,65.07220242,302,60034678
6162,WYTCB,AR,2019,0,Arkansas,65.07220242,302,60034678
6163,BDFDB,AZ,2019,0,Arizona,92.53702529,29,95135122
6164,BDPRP,AZ,2019,0,Arizona,92.53702529,29,95135122
6165,BFFDB,AZ,2019,3026,Arizona,92.53702529,29,95135122
6166,BFPRP,AZ,2019,531,Arizona,92.53702529,29,95135122
6167,CLPRB,AZ,2019,82222,Arizona,92.53702529,29,95135122
6168,CLPRK,AZ,2019,21.398,Arizona,92.53702529,29,95135122
6169,CLPRP,AZ,2019,3843,Arizona,92.53702529,29,95135122
6170,COPRK,AZ,2019,5.698,Arizona,92.53702529,29,95135122
6171,EMFDB,AZ,2019,3026,Arizona,92.53702529,29,95135122
6172,ENPRP,AZ,2019,531,Arizona,92.53702529,29,95135122
6173,GETCB,AZ,2019,345,Arizona,92.53702529,29,95135122
6174,HYTCB,AZ,2019,55251,Arizona,92.53702529,29,95135122
6175,NCPRB,AZ,2019,133794,Arizona,92.53702529,29,95135122
6176,NGMPB,AZ,2019,68,Arizona,92.53702529,29,95135122
6177,NGMPK,AZ,2019,1.032,Arizona,92.53702529,29,95135122
6178,NGMPP,AZ,2019,66,Arizona,92.53702529,29,95135122
6179,NUETB,AZ,2019,333312,Arizona,92.53702529,29,95135122
6180,PAPRB,AZ,2019,40,Arizona,92.53702529,29,95135122
6181,PAPRP,AZ,2019,7,Arizona,92.53702529,29,95135122
6182,REPRB,AZ,2019,148194,Arizona,92.53702529,29,95135122
6183,SOTCB,AZ,2019,73262,Arizona,92.53702529,29,95135122
6184,TEPRB,AZ,2019,563836,Arizona,92.53702529,29,95135122
6185,TETCB,AZ,2019,1556416,Arizona,92.53702529,29,95135122
6186,WDEXB,AZ,2019,0,Arizona,92.53702529,29,95135122
6187,WDPRB,AZ,2019,10949,Arizona,92.53702529,29,95135122
6188,WDTCB,AZ,2019,10949,Arizona,92.53702529,29,95135122
6189,WSTCB,AZ,2019,425,Arizona,92.53702529,29,95135122
6190,WWPRB,AZ,2019,11374,Arizona,92.53702529,29,95135122
6191,WYTCB,AZ,2019,4937,Arizona,92.53702529,29,95135122
6192,BDFDB,CA,2019,5491,California,358.1643733,609,158244985
6193,BDPRP,CA,2019,1011,California,358.1643733,609,158244985
6194,BFFDB,CA,2019,31877,California,358.1643733,609,158244985
6195,BFPRP,CA,2019,5643,California,358.1643733,609,158244985
6196,CLPRB,CA,2019,0,California,358.1643733,609,158244985
6197,CLPRK,CA,2019,0,California,358.1643733,609,158244985
6198,CLPRP,CA,2019,0,California,358.1643733,609,158244985
6199,COPRK,CA,2019,5.698,California,358.1643733,609,158244985
6200,EMFDB,CA,2019,26386,California,358.1643733,609,158244985
6201,ENPRP,CA,2019,4632,California,358.1643733,609,158244985
6202,GETCB,CA,2019,99329,California,358.1643733,609,158244985
6203,HYTCB,CA,2019,341549,California,358.1643733,609,158244985
6204,NCPRB,CA,2019,968843,California,358.1643733,609,158244985
6205,NGMPB,CA,2019,220789,California,358.1643733,609,158244985
6206,NGMPK,CA,2019,1.122,California,358.1643733,609,158244985
6207,NGMPP,CA,2019,196823,California,358.1643733,609,158244985
6208,NUETB,CA,2019,168799,California,358.1643733,609,158244985
6209,PAPRB,CA,2019,890882,California,358.1643733,609,158244985
6210,PAPRP,CA,2019,156350,California,358.1643733,609,158244985
6211,REPRB,CA,2019,1140051,California,358.1643733,609,158244985
6212,SOTCB,CA,2019,405654,California,358.1643733,609,158244985
6213,TEPRB,CA,2019,2420522,California,358.1643733,609,158244985
6214,TETCB,CA,2019,7790111,California,358.1643733,609,158244985
6215,WDEXB,CA,2019,0,California,358.1643733,609,158244985
6216,WDPRB,CA,2019,98358,California,358.1643733,609,158244985
6217,WDTCB,CA,2019,98358,California,358.1643733,609,158244985
6218,WSTCB,CA,2019,40974,California,358.1643733,609,158244985
6219,WWPRB,CA,2019,139332,California,358.1643733,609,158244985
6220,WYTCB,CA,2019,122311,California,358.1643733,609,158244985
6221,BDFDB,CO,2019,0,Colorado,91.72734664,96,10796826
6222,BDPRP,CO,2019,0,Colorado,91.72734664,96,10796826
6223,BFFDB,CO,2019,18725,Colorado,91.72734664,96,10796826
6224,BFPRP,CO,2019,3287,Colorado,91.72734664,96,10796826
6225,CLPRB,CO,2019,270466,Colorado,91.72734664,96,10796826
6226,CLPRK,CO,2019,21.018,Colorado,91.72734664,96,10796826
6227,CLPRP,CO,2019,12868,Colorado,91.72734664,96,10796826
6228,COPRK,CO,2019,5.698,Colorado,91.72734664,96,10796826
6229,EMFDB,CO,2019,18725,Colorado,91.72734664,96,10796826
6230,ENPRP,CO,2019,3287,Colorado,91.72734664,96,10796826
6231,GETCB,CO,2019,759,Colorado,91.72734664,96,10796826
6232,HYTCB,CO,2019,16127,Colorado,91.72734664,96,10796826
6233,NCPRB,CO,2019,130306,Colorado,91.72734664,96,10796826
6234,NGMPB,CO,2019,2394039,Colorado,91.72734664,96,10796826
6235,NGMPK,CO,2019,1.205,Colorado,91.72734664,96,10796826
6236,NGMPP,CO,2019,1986916,Colorado,91.72734664,96,10796826
6237,NUETB,CO,2019,0,Colorado,91.72734664,96,10796826
6238,PAPRB,CO,2019,1096198,Colorado,91.72734664,96,10796826
6239,PAPRP,CO,2019,192383,Colorado,91.72734664,96,10796826
6240,REPRB,CO,2019,167095,Colorado,91.72734664,96,10796826
6241,SOTCB,CO,2019,16780,Colorado,91.72734664,96,10796826
6242,TEPRB,CO,2019,3927798,Colorado,91.72734664,96,10796826
6243,TETCB,CO,2019,1566652,Colorado,91.72734664,96,10796826
6244,WDEXB,CO,2019,0,Colorado,91.72734664,96,10796826
6245,WDPRB,CO,2019,16968,Colorado,91.72734664,96,10796826
6246,WDTCB,CO,2019,16968,Colorado,91.72734664,96,10796826
6247,WSTCB,CO,2019,1095,Colorado,91.72734664,96,10796826
6248,WWPRB,CO,2019,18063,Colorado,91.72734664,96,10796826
6249,WYTCB,CO,2019,96640,Colorado,91.72734664,96,10796826
6250,BDFDB,CT,2019,2359,Connecticut,36.63166173,19,1306178
6251,BDPRP,CT,2019,434,Connecticut,36.63166173,19,1306178
6252,BFFDB,CT,2019,2359,Connecticut,36.63166173,19,1306178
6253,BFPRP,CT,2019,434,Connecticut,36.63166173,19,1306178
6254,CLPRB,CT,2019,0,Connecticut,36.63166173,19,1306178
6255,CLPRK,CT,2019,0,Connecticut,36.63166173,19,1306178
6256,CLPRP,CT,2019,0,Connecticut,36.63166173,19,1306178
6257,COPRK,CT,2019,0,Connecticut,36.63166173,19,1306178
6258,EMFDB,CT,2019,0,Connecticut,36.63166173,19,1306178
6259,ENPRP,CT,2019,0,Connecticut,36.63166173,19,1306178
6260,GETCB,CT,2019,21,Connecticut,36.63166173,19,1306178
6261,HYTCB,CT,2019,3811,Connecticut,36.63166173,19,1306178
6262,NCPRB,CT,2019,11485,Connecticut,36.63166173,19,1306178
6263,NGMPB,CT,2019,0,Connecticut,36.63166173,19,1306178
6264,NGMPK,CT,2019,0,Connecticut,36.63166173,19,1306178
6265,NGMPP,CT,2019,0,Connecticut,36.63166173,19,1306178
6266,NUETB,CT,2019,174730,Connecticut,36.63166173,19,1306178
6267,PAPRB,CT,2019,0,Connecticut,36.63166173,19,1306178
6268,PAPRP,CT,2019,0,Connecticut,36.63166173,19,1306178
6269,REPRB,CT,2019,37172,Connecticut,36.63166173,19,1306178
6270,SOTCB,CT,2019,7545,Connecticut,36.63166173,19,1306178
6271,TEPRB,CT,2019,211902,Connecticut,36.63166173,19,1306178
6272,TETCB,CT,2019,735517,Connecticut,36.63166173,19,1306178
6273,WDEXB,CT,2019,0,Connecticut,36.63166173,19,1306178
6274,WDPRB,CT,2019,14328,Connecticut,36.63166173,19,1306178
6275,WDTCB,CT,2019,14328,Connecticut,36.63166173,19,1306178
6276,WSTCB,CT,2019,9000,Connecticut,36.63166173,19,1306178
6277,WWPRB,CT,2019,23328,Connecticut,36.63166173,19,1306178
6278,WYTCB,CT,2019,109,Connecticut,36.63166173,19,1306178
6279,BDFDB,DC,2019,0,District of Columbia,2.807513641,,
6280,BDPRP,DC,2019,0,District of Columbia,2.807513641,,
6281,BFFDB,DC,2019,0,District of Columbia,2.807513641,,
6282,BFPRP,DC,2019,0,District of Columbia,2.807513641,,
6283,CLPRB,DC,2019,0,District of Columbia,2.807513641,,
6284,CLPRK,DC,2019,0,District of Columbia,2.807513641,,
6285,CLPRP,DC,2019,0,District of Columbia,2.807513641,,
6286,COPRK,DC,2019,0,District of Columbia,2.807513641,,
6287,EMFDB,DC,2019,0,District of Columbia,2.807513641,,
6288,ENPRP,DC,2019,0,District of Columbia,2.807513641,,
6289,GETCB,DC,2019,22,District of Columbia,2.807513641,,
6290,HYTCB,DC,2019,0,District of Columbia,2.807513641,,
6291,NCPRB,DC,2019,942,District of Columbia,2.807513641,,
6292,NGMPB,DC,2019,0,District of Columbia,2.807513641,,
6293,NGMPK,DC,2019,0,District of Columbia,2.807513641,,
6294,NGMPP,DC,2019,0,District of Columbia,2.807513641,,
6295,NUETB,DC,2019,0,District of Columbia,2.807513641,,
6296,PAPRB,DC,2019,0,District of Columbia,2.807513641,,
6297,PAPRP,DC,2019,0,District of Columbia,2.807513641,,
6298,REPRB,DC,2019,2002,District of Columbia,2.807513641,,
6299,SOTCB,DC,2019,920,District of Columbia,2.807513641,,
6300,TEPRB,DC,2019,2002,District of Columbia,2.807513641,,
6301,TETCB,DC,2019,167397,District of Columbia,2.807513641,,
6302,WDEXB,DC,2019,0,District of Columbia,2.807513641,,
6303,WDPRB,DC,2019,0,District of Columbia,2.807513641,,
6304,WDTCB,DC,2019,0,District of Columbia,2.807513641,,
6305,WSTCB,DC,2019,1060,District of Columbia,2.807513641,,
6306,WWPRB,DC,2019,1060,District of Columbia,2.807513641,,
6307,WYTCB,DC,2019,0,District of Columbia,2.807513641,,
6308,BDFDB,DE,2019,0,Delaware,13.58957516,40,1485254
6309,BDPRP,DE,2019,0,Delaware,13.58957516,40,1485254
6310,BFFDB,DE,2019,0,Delaware,13.58957516,40,1485254
6311,BFPRP,DE,2019,0,Delaware,13.58957516,40,1485254
6312,CLPRB,DE,2019,0,Delaware,13.58957516,40,1485254
6313,CLPRK,DE,2019,0,Delaware,13.58957516,40,1485254
6314,CLPRP,DE,2019,0,Delaware,13.58957516,40,1485254
6315,COPRK,DE,2019,0,Delaware,13.58957516,40,1485254
6316,EMFDB,DE,2019,0,Delaware,13.58957516,40,1485254
6317,ENPRP,DE,2019,0,Delaware,13.58957516,40,1485254
6318,GETCB,DE,2019,430,Delaware,13.58957516,40,1485254
6319,HYTCB,DE,2019,0,Delaware,13.58957516,40,1485254
6320,NCPRB,DE,2019,2105,Delaware,13.58957516,40,1485254
6321,NGMPB,DE,2019,0,Delaware,13.58957516,40,1485254
6322,NGMPK,DE,2019,0,Delaware,13.58957516,40,1485254
6323,NGMPP,DE,2019,0,Delaware,13.58957516,40,1485254
6324,NUETB,DE,2019,0,Delaware,13.58957516,40,1485254
6325,PAPRB,DE,2019,0,Delaware,13.58957516,40,1485254
6326,PAPRP,DE,2019,0,Delaware,13.58957516,40,1485254
6327,REPRB,DE,2019,3611,Delaware,13.58957516,40,1485254
6328,SOTCB,DE,2019,1628,Delaware,13.58957516,40,1485254
6329,TEPRB,DE,2019,3611,Delaware,13.58957516,40,1485254
6330,TETCB,DE,2019,298616,Delaware,13.58957516,40,1485254
6331,WDEXB,DE,2019,0,Delaware,13.58957516,40,1485254
6332,WDPRB,DE,2019,789,Delaware,13.58957516,40,1485254
6333,WDTCB,DE,2019,789,Delaware,13.58957516,40,1485254
6334,WSTCB,DE,2019,716,Delaware,13.58957516,40,1485254
6335,WWPRB,DE,2019,1506,Delaware,13.58957516,40,1485254
6336,WYTCB,DE,2019,47,Delaware,13.58957516,40,1485254
6337,BDFDB,FL,2019,920,Florida,233.5527795,53,52936642
6338,BDPRP,FL,2019,169,Florida,233.5527795,53,52936642
6339,BFFDB,FL,2019,920,Florida,233.5527795,53,52936642
6340,BFPRP,FL,2019,169,Florida,233.5527795,53,52936642
6341,CLPRB,FL,2019,0,Florida,233.5527795,53,52936642
6342,CLPRK,FL,2019,0,Florida,233.5527795,53,52936642
6343,CLPRP,FL,2019,0,Florida,233.5527795,53,52936642
6344,COPRK,FL,2019,5.698,Florida,233.5527795,53,52936642
6345,EMFDB,FL,2019,0,Florida,233.5527795,53,52936642
6346,ENPRP,FL,2019,0,Florida,233.5527795,53,52936642
6347,GETCB,FL,2019,10056,Florida,233.5527795,53,52936642
6348,HYTCB,FL,2019,1869,Florida,233.5527795,53,52936642
6349,NCPRB,FL,2019,80308,Florida,233.5527795,53,52936642
6350,NGMPB,FL,2019,1295,Florida,233.5527795,53,52936642
6351,NGMPK,FL,2019,1.516,Florida,233.5527795,53,52936642
6352,NGMPP,FL,2019,854,Florida,233.5527795,53,52936642
6353,NUETB,FL,2019,303946,Florida,233.5527795,53,52936642
6354,PAPRB,FL,2019,11037,Florida,233.5527795,53,52936642
6355,PAPRP,FL,2019,1937,Florida,233.5527795,53,52936642
6356,REPRB,FL,2019,248107,Florida,233.5527795,53,52936642
6357,SOTCB,FL,2019,68383,Florida,233.5527795,53,52936642
6358,TEPRB,FL,2019,564385,Florida,233.5527795,53,52936642
6359,TETCB,FL,2019,4371666,Florida,233.5527795,53,52936642
6360,WDEXB,FL,2019,11065,Florida,233.5527795,53,52936642
6361,WDPRB,FL,2019,108140,Florida,233.5527795,53,52936642
6362,WDTCB,FL,2019,97075,Florida,233.5527795,53,52936642
6363,WSTCB,FL,2019,58739,Florida,233.5527795,53,52936642
6364,WWPRB,FL,2019,166879,Florida,233.5527795,53,52936642
6365,WYTCB,FL,2019,0,Florida,233.5527795,53,52936642
6366,BDFDB,GA,2019,1085,Georgia,136.4670209,191,2374660
6367,BDPRP,GA,2019,200,Georgia,136.4670209,191,2374660
6368,BFFDB,GA,2019,16987,Georgia,136.4670209,191,2374660
6369,BFPRP,GA,2019,2991,Georgia,136.4670209,191,2374660
6370,CLPRB,GA,2019,0,Georgia,136.4670209,191,2374660
6371,CLPRK,GA,2019,0,Georgia,136.4670209,191,2374660
6372,CLPRP,GA,2019,0,Georgia,136.4670209,191,2374660
6373,COPRK,GA,2019,0,Georgia,136.4670209,191,2374660
6374,EMFDB,GA,2019,15901,Georgia,136.4670209,191,2374660
6375,ENPRP,GA,2019,2792,Georgia,136.4670209,191,2374660
6376,GETCB,GA,2019,315,Georgia,136.4670209,191,2374660
6377,HYTCB,GA,2019,35230,Georgia,136.4670209,191,2374660
6378,NCPRB,GA,2019,57849,Georgia,136.4670209,191,2374660
6379,NGMPB,GA,2019,0,Georgia,136.4670209,191,2374660
6380,NGMPK,GA,2019,0,Georgia,136.4670209,191,2374660
6381,NGMPP,GA,2019,0,Georgia,136.4670209,191,2374660
6382,NUETB,GA,2019,350759,Georgia,136.4670209,191,2374660
6383,PAPRB,GA,2019,0,Georgia,136.4670209,191,2374660
6384,PAPRP,GA,2019,0,Georgia,136.4670209,191,2374660
6385,REPRB,GA,2019,301842,Georgia,136.4670209,191,2374660
6386,SOTCB,GA,2019,22304,Georgia,136.4670209,191,2374660
6387,TEPRB,GA,2019,652601,Georgia,136.4670209,191,2374660
6388,TETCB,GA,2019,2955875,Georgia,136.4670209,191,2374660
6389,WDEXB,GA,2019,19523,Georgia,136.4670209,191,2374660
6390,WDPRB,GA,2019,220438,Georgia,136.4670209,191,2374660
6391,WDTCB,GA,2019,200915,Georgia,136.4670209,191,2374660
6392,WSTCB,GA,2019,6568,Georgia,136.4670209,191,2374660
6393,WWPRB,GA,2019,227006,Georgia,136.4670209,191,2374660
6394,WYTCB,GA,2019,0,Georgia,136.4670209,191,2374660
6395,BDFDB,HI,2019,484,Hawaii,20.51554679,14,329849
6396,BDPRP,HI,2019,89,Hawaii,20.51554679,14,329849
6397,BFFDB,HI,2019,484,Hawaii,20.51554679,14,329849
6398,BFPRP,HI,2019,89,Hawaii,20.51554679,14,329849
6399,CLPRB,HI,2019,0,Hawaii,20.51554679,14,329849
6400,CLPRK,HI,2019,0,Hawaii,20.51554679,14,329849
6401,CLPRP,HI,2019,0,Hawaii,20.51554679,14,329849
6402,COPRK,HI,2019,0,Hawaii,20.51554679,14,329849
6403,EMFDB,HI,2019,0,Hawaii,20.51554679,14,329849
6404,ENPRP,HI,2019,0,Hawaii,20.51554679,14,329849
6405,GETCB,HI,2019,8,Hawaii,20.51554679,14,329849
6406,HYTCB,HI,2019,842,Hawaii,20.51554679,14,329849
6407,NCPRB,HI,2019,19884,Hawaii,20.51554679,14,329849
6408,NGMPB,HI,2019,0,Hawaii,20.51554679,14,329849
6409,NGMPK,HI,2019,0,Hawaii,20.51554679,14,329849
6410,NGMPP,HI,2019,0,Hawaii,20.51554679,14,329849
6411,NUETB,HI,2019,0,Hawaii,20.51554679,14,329849
6412,PAPRB,HI,2019,0,Hawaii,20.51554679,14,329849
6413,PAPRP,HI,2019,0,Hawaii,20.51554679,14,329849
6414,REPRB,HI,2019,25273,Hawaii,20.51554679,14,329849
6415,SOTCB,HI,2019,14320,Hawaii,20.51554679,14,329849
6416,TEPRB,HI,2019,25273,Hawaii,20.51554679,14,329849
6417,TETCB,HI,2019,307764,Hawaii,20.51554679,14,329849
6418,WDEXB,HI,2019,0,Hawaii,20.51554679,14,329849
6419,WDPRB,HI,2019,94,Hawaii,20.51554679,14,329849
6420,WDTCB,HI,2019,94,Hawaii,20.51554679,14,329849
6421,WSTCB,HI,2019,4812,Hawaii,20.51554679,14,329849
6422,WWPRB,HI,2019,4905,Hawaii,20.51554679,14,329849
6423,WYTCB,HI,2019,4714,Hawaii,20.51554679,14,329849
6424,BDFDB,IA,2019,44240,Iowa,77.29621466,120,3041432
6425,BDPRP,IA,2019,8143,Iowa,77.29621466,120,3041432
6426,BFFDB,IA,2019,637409,Iowa,77.29621466,120,3041432
6427,BFPRP,IA,2019,112278,Iowa,77.29621466,120,3041432
6428,CLPRB,IA,2019,0,Iowa,77.29621466,120,3041432
6429,CLPRK,IA,2019,0,Iowa,77.29621466,120,3041432
6430,CLPRP,IA,2019,0,Iowa,77.29621466,120,3041432
6431,COPRK,IA,2019,0,Iowa,77.29621466,120,3041432
6432,EMFDB,IA,2019,593169,Iowa,77.29621466,120,3041432
6433,ENPRP,IA,2019,104135,Iowa,77.29621466,120,3041432
6434,GETCB,IA,2019,1281,Iowa,77.29621466,120,3041432
6435,HYTCB,IA,2019,7091,Iowa,77.29621466,120,3041432
6436,NCPRB,IA,2019,244222,Iowa,77.29621466,120,3041432
6437,NGMPB,IA,2019,0,Iowa,77.29621466,120,3041432
6438,NGMPK,IA,2019,0,Iowa,77.29621466,120,3041432
6439,NGMPP,IA,2019,0,Iowa,77.29621466,120,3041432
6440,NUETB,IA,2019,54671,Iowa,77.29621466,120,3041432
6441,PAPRB,IA,2019,0,Iowa,77.29621466,120,3041432
6442,PAPRP,IA,2019,0,Iowa,77.29621466,120,3041432
6443,REPRB,IA,2019,901961,Iowa,77.29621466,120,3041432
6444,SOTCB,IA,2019,1604,Iowa,77.29621466,120,3041432
6445,TEPRB,IA,2019,956633,Iowa,77.29621466,120,3041432
6446,TETCB,IA,2019,1645247,Iowa,77.29621466,120,3041432
6447,WDEXB,IA,2019,0,Iowa,77.29621466,120,3041432
6448,WDPRB,IA,2019,8298,Iowa,77.29621466,120,3041432
6449,WDTCB,IA,2019,8298,Iowa,77.29621466,120,3041432
6450,WSTCB,IA,2019,12031,Iowa,77.29621466,120,3041432
6451,WWPRB,IA,2019,20330,Iowa,77.29621466,120,3041432
6452,WYTCB,IA,2019,234246,Iowa,77.29621466,120,3041432
6453,BDFDB,ID,2019,0,Idaho,20.08591692,60,910270
